What Country or Region do you live in?,Which US State or Territory do you live in?,Which languages are you proficient in?,,,,,,,,,,,,,,
Other Europe,,Java,JavaScript,,PHP,Python,Objective-C,Ruby,SQL,,C++,C,,HTML5,,
United States of America,North Carolina,,,,,Python,,,,,,C,,,,
United States of America,Massachusetts,Java,,,,Python,,,,,,C,Perl,,,
Italy,,Java,,,,,,,SQL,C#,C++,C,,,,"F#, Scala, Clojure"
United States of America,Oregon,Java,,,,,,,,,C++,,,,,"scala, groovy"
Other Europe,,Java,,,,,Objective-C,,,,C++,C,,,,
Middle East,,,JavaScript,CSS,,Python,,,SQL,C#,C++,C,,,,
Canada,,Java,JavaScript,CSS,PHP,Python,,,SQL,,,,,,,
France,,Java,,,,,,,,,,,,,,
United States of America,New Jersey,Java,JavaScript,CSS,,Python,,,SQL,,,,,,,
India,,,,,,Python,,,SQL,,,C,,HTML5,,
United States of America,Massachusetts,Java,,CSS,PHP,Python,Objective-C,,SQL,,,C,,,,
Canada,,,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
France,,Java,,,,,,,SQL,C#,C++,C,,HTML5,,
United States of America,Wisconsin,Java,JavaScript,CSS,,,,Ruby,SQL,,,,,HTML5,,
United Kingdom,,,JavaScript,CSS,PHP,Python,,,SQL,,,,,HTML5,,
Other Europe,,,JavaScript,CSS,,,,Ruby,SQL,,C++,C,,HTML5,,
South America,,,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,ASP.NET
United Kingdom,,,,,,,,,SQL,C#,,,,,,
United Kingdom,,Java,JavaScript,CSS,,,,Ruby,SQL,C#,,,,HTML5,,
India,,,,,,,,,,,,,,,,
United States of America,Pennsylvania,,JavaScript,CSS,,Python,,,SQL,,,,,HTML5,,
Russia,,,JavaScript,CSS,,Python,,,SQL,C#,,,,HTML5,,
Netherlands,,,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
United States of America,Florida,,JavaScript,CSS,,,,,SQL,,,,,HTML5,,VB
United States of America,Ohio,,,,,,,,,C#,,,,,,
United States of America,Michigan,Java,JavaScript,CSS,,,,Ruby,SQL,,,,,HTML5,,
Other Europe,,,,,,,,,,,,,,,,
United Kingdom,,Java,JavaScript,CSS,,,Objective-C,Ruby,,,,C,,HTML5,,
Other Europe,,,,,,Python,,,,,C++,C,,,,
Middle East,,Java,JavaScript,,,Python,,Ruby,SQL,,,,,,,
Australasia,,,,,,,,,,,,,,,,
United States of America,Maine,,JavaScript,CSS,PHP,,,,,C#,,,,HTML5,,
India,,,JavaScript,,,,,Ruby,,,,,,,,
United Kingdom,,Java,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
United States of America,North Carolina,,,,,,,Ruby,SQL,C#,,,,,,Clojure
United States of America,Texas,,,,,,,,,C#,,,,,,
Australia,,Java,JavaScript,CSS,PHP,,,,SQL,C#,,,,HTML5,,
Canada,,,,,,,,,,C#,,,,,,
Other Asia,,,JavaScript,,,,,Ruby,,C#,,,,,,
United Kingdom,,,,,,,,,,,,,,,,
Other Asia,,Java,JavaScript,CSS,PHP,Python,Objective-C,Ruby,SQL,C#,C++,C,Perl,HTML5,,
United States of America,New Jersey,,JavaScript,,,,,,SQL,,,,,,,Coldfusion
Australia,,,JavaScript,CSS,,Python,Objective-C,,SQL,C#,C++,C,,HTML5,,
Other Europe,,Java,,CSS,,,,Ruby,SQL,C#,C++,,,HTML5,,
United Kingdom,,Java,,CSS,PHP,,,,SQL,C#,C++,,,HTML5,,
Australia,,,,,,,,,,,,,,,,
United Kingdom,,,,,,,,,,C#,,C,,,,
Italy,,,JavaScript,CSS,,,Objective-C,Ruby,SQL,,,C,,HTML5,,
Australia,,Java,,,,,,,,C#,,,Perl,,,
Other Asia,,,,,,Python,,,,,,,,,,
Other Asia,,Java,JavaScript,CSS,PHP,Python,Objective-C,Ruby,SQL,C#,,C,Perl,HTML5,,
Other Europe,,Java,,,,,,,SQL,C#,,,,,,
Other Europe,,Java,,,,,,,SQL,,,,,,,
United States of America,New York,Java,JavaScript,CSS,,Python,,,SQL,,,,,,,
Canada,,,JavaScript,CSS,,Python,,,,,,,,HTML5,,
Netherlands,,Java,,CSS,PHP,,,,SQL,,,,,,,
Other Europe,,,JavaScript,CSS,PHP,,,,,,,,,HTML5,,
Other Europe,,Java,,,PHP,,,,SQL,C#,,,,HTML5,,
South America,,Java,JavaScript,CSS,PHP,Python,,,,C#,,C,,HTML5,,
Other Asia,,,,,,,,,,C#,,,,,,
Other Europe,,,JavaScript,,,,,,,C#,C++,,,,,
Italy,,Java,,,,,,,,,,C,Perl,,,
Other Europe,,Java,JavaScript,CSS,,,,,SQL,,,,,HTML5,,
South America,,,JavaScript,,,,,,,C#,,,,,,
Germany,,Java,JavaScript,CSS,,,,,SQL,,C++,C,,HTML5,,
United States of America,Minnesota,,JavaScript,CSS,,,,,SQL,,,,,HTML5,,Scala
Germany,,Java,JavaScript,,,Python,Objective-C,,SQL,C#,C++,C,Perl,,,
South America,,Java,JavaScript,CSS,,,,,SQL,,C++,C,,HTML5,,lua
South America,,Java,JavaScript,CSS,PHP,Python,,,SQL,,,C,,HTML5,,Clojure
Other Europe,,Java,JavaScript,CSS,,,,,,C#,,,,HTML5,,Delphi
India,,,JavaScript,CSS,PHP,,,,SQL,C#,,C,,HTML5,,
Other Europe,,,JavaScript,,,,,,SQL,C#,,,,,,HTML
Germany,,Java,JavaScript,CSS,PHP,,,Ruby,SQL,,,,,HTML5,,
India,,Java,JavaScript,CSS,PHP,,,,,,,,,,,
United States of America,Pennsylvania,,JavaScript,CSS,,,,Ruby,SQL,C#,,,,HTML5,,
Germany,,Java,JavaScript,CSS,PHP,,,,SQL,C#,C++,C,Perl,,,
Other Europe,,,JavaScript,CSS,PHP,,,Ruby,,,,,,HTML5,,
South America,,Java,,,,Python,,,,,C++,C,,,,
United Kingdom,,,JavaScript,CSS,,,,,SQL,C#,,C,,,,VB.NET
Other Europe,,Java,,,,,,,,C#,,,,,,F#
Canada,,,JavaScript,,,,,,SQL,C#,,,,,,
Australasia,,,,,,,,,,,,,,,,
Australia,,Java,JavaScript,CSS,PHP,Python,Objective-C,Ruby,SQL,,,C,,HTML5,,
Other Europe,,Java,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
Australasia,,Java,JavaScript,CSS,,,,,SQL,C#,,,,,,
India,,Java,,,,,,,,,,,,,,Android
Other Europe,,,JavaScript,,,Python,,Ruby,,,,,,,,
India,,,JavaScript,CSS,,Python,,,,,,,,HTML5,,
Other Europe,,Java,JavaScript,,,,,,SQL,,,,,,,
United Kingdom,,Java,JavaScript,CSS,,,,Ruby,,C#,,,,HTML5,,
Other Europe,,,,,,,,,,C#,,,,,,
Other Europe,,,,,PHP,,Objective-C,,SQL,C#,,,,,,
United States of America,New Jersey,Java,JavaScript,CSS,,,,Ruby,,,,,,HTML5,,
Other Europe,,Java,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
Other Europe,,,,,,Python,,,SQL,C#,,,,,,
United States of America,South Carolina,,JavaScript,CSS,PHP,,,,SQL,C#,,,,HTML5,,
Other Europe,,,,,,,,,,C#,,,,,,
South America,,Java,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
South America,,,JavaScript,CSS,PHP,,,Ruby,,,,,,HTML5,,Lua
India,,Java,,,,,,,,,,,,,,
Other Europe,,Java,,,,,,,SQL,,C++,C,,,,
United States of America,Idaho,Java,,,,Python,,,,,C++,C,,,,
Other Europe,,Java,JavaScript,CSS,PHP,,,,SQL,C#,,,,HTML5,,
Other Europe,,Java,JavaScript,CSS,PHP,,,,SQL,C#,,,,HTML5,,
Middle East,,Java,,,,,,,,,,,,,,
United Kingdom,,,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
United States of America,Michigan,,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
United Kingdom,,,,CSS,,,,,SQL,C#,,C,,,,"Delphi, FORTRAN, Forth, BASIC, VB, Pascal"
Middle East,,Java,,,,,,Ruby,SQL,,,,,,,
United States of America,Florida,,,,,,,,,,,,,,,
United Kingdom,,Java,JavaScript,,,,,,SQL,,C++,C,,,,
Other Europe,,Java,,,,,,,SQL,C#,,,,,,
Other Europe,,,,,,,,,,,,,,,,
Other Europe,,Java,,,,,Objective-C,Ruby,,C#,C++,,,,,
United States of America,Pennsylvania,,JavaScript,,,Python,,Ruby,,C#,,,,HTML5,,
Russia,,,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
Other Europe,,,JavaScript,CSS,PHP,Python,,,SQL,,,,,HTML5,,
South America,,,,,PHP,Python,,Ruby,,,,,,HTML5,,
Australasia,,Java,,,,,Objective-C,Ruby,SQL,,,,,,,
Other Europe,,Java,,,,,,,,,C++,C,,,,
Italy,,Java,,,,,,,,,,C,,,,
United Kingdom,,,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
Other Europe,,Java,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
Canada,,Java,JavaScript,CSS,,,Objective-C,Ruby,SQL,C#,,,Perl,HTML5,,
Other Europe,,Java,JavaScript,CSS,PHP,,,Ruby,SQL,C#,,,,HTML5,,
Australia,,,JavaScript,,,,,,,C#,,,,HTML5,,
United Kingdom,,,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
United Kingdom,,,JavaScript,CSS,,,,,SQL,C#,,,,,,
Other Europe,,Java,,,,,,,SQL,,,,,,,
Other Europe,,,,,,,,,SQL,C#,,,,,,Delphi
India,,Java,JavaScript,CSS,,,,,SQL,,,,,HTML5,,
United Kingdom,,,JavaScript,,PHP,Python,,,SQL,,,,Perl,,,
Other Asia,,,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
Australia,,,,,,Python,,,,C#,C++,C,,,,Lua
United Kingdom,,,,CSS,PHP,,,,SQL,,,,,HTML5,,
Australia,,Java,JavaScript,CSS,,,,,SQL,C#,C++,C,Perl,HTML5,,
United Kingdom,,Java,JavaScript,CSS,PHP,,,,SQL,,C++,C,Perl,HTML5,,
United Kingdom,,,JavaScript,,,,,,SQL,C#,,,,,,
United States of America,Washington,,,,,,Objective-C,,,,,,,,,
Australasia,,Java,,,,,,,,C#,,,,,,Pawn
Middle East,,Java,,,,,,Ruby,,C#,,C,,,,
Africa,,,,,,,,,,,,,,,,
India,,,,,,,,,,,,,,,,
Canada,,Java,JavaScript,,,Python,,,SQL,,,,,,,Groovy
Middle East,,,,,,,Objective-C,,,C#,,,,,,Actionscript
United Kingdom,,,JavaScript,,,,,,,,,,,HTML5,,vb6 vb.net
United States of America,Utah,Java,,,,Python,,,,,,,,,,
South America,,Java,,,,,,,SQL,,,,,,,
India,,,,CSS,PHP,,,,SQL,,,,,,,
Australia,,,,,,,,,,C#,C++,,,,,MATLAB
Other Europe,,Java,JavaScript,CSS,,,,,SQL,C#,,C,,HTML5,,Groovy
Italy,,,JavaScript,,,,,,SQL,C#,,,,HTML5,,
Other Europe,,,JavaScript,CSS,PHP,Python,,,,,C++,,,HTML5,,"Scala, Clojure"
South America,,Java,,,,,,,SQL,,,C,,,,
Germany,,Java,JavaScript,CSS,,,,,,,,,,HTML5,,Groovy
United Kingdom,,Java,,CSS,PHP,Python,,,SQL,C#,,,,,,
Other Europe,,Java,JavaScript,CSS,PHP,,,Ruby,SQL,,,,,HTML5,,
Other Europe,,,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
Other Europe,,,JavaScript,,,,,,SQL,C#,,,,,,VB.NET
India,,,,,,,,,,,,,,,,
India,,Java,JavaScript,CSS,PHP,Python,,,,,,C,,HTML5,,Scala
United Kingdom,,,JavaScript,,PHP,,,,SQL,C#,,,,,,
Other Europe,,,JavaScript,,,Python,,,,,,,,HTML5,,
United States of America,Massachusetts,Java,JavaScript,CSS,PHP,Python,,,SQL,,C++,C,,,,
Other Europe,,Java,JavaScript,CSS,,,,,,,C++,C,,HTML5,,
United Kingdom,,,,,,,,,,,,,Perl,,,
United Kingdom,,Java,,,,Python,,,,,,C,,,,
India,,,JavaScript,CSS,PHP,,,,SQL,C#,,,,HTML5,,
Other Europe,,Java,,CSS,PHP,,,Ruby,SQL,C#,,,,,,
Australia,,,JavaScript,CSS,PHP,Python,,,SQL,,,,,HTML5,,
Italy,,,,,PHP,,,,,,,,,HTML5,,
Other Europe,,,,,,Python,,,,,C++,C,Perl,,,
Other Europe,,,,,,,,,,,,,,,,
United Kingdom,,Java,JavaScript,CSS,PHP,,,,,,C++,C,,HTML5,,
India,,,,,,Python,,,,C#,,,,,,
Netherlands,,Java,,CSS,PHP,,Objective-C,,SQL,,C++,C,Perl,HTML5,,Delphi
United States of America,California,,,,,,,,,,,,,,,
United Kingdom,,,,CSS,PHP,,,,,,,,Perl,,,
Germany,,Java,,,,,Objective-C,,,,,C,,,,
United Kingdom,,,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
South America,,Java,JavaScript,,,Python,,Ruby,SQL,,,,,,,
India,,Java,JavaScript,,,,,,,,,,,,,
Canada,,,,CSS,PHP,,,,SQL,,,,,,,VBA
India,,Java,,,,,,,,,C++,,,,,
Other Europe,,Java,JavaScript,CSS,PHP,,,,SQL,,C++,C,,HTML5,,Erlang
Other Europe,,Java,JavaScript,CSS,PHP,,Objective-C,,SQL,,,C,,HTML5,,
United Kingdom,,,,,,,,Ruby,,,,C,Perl,,,
United Kingdom,,Java,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
Italy,,,,,,Python,,,,,C++,C,,,,
Russia,,,,,,,,,,,,,Perl,,,
United Kingdom,,Java,JavaScript,,,,Objective-C,,,C#,C++,C,,,,
Other Europe,,,JavaScript,CSS,,Python,Objective-C,,,,,C,,HTML5,,
United Kingdom,,,,CSS,,,,Ruby,,,,,,HTML5,,
United Kingdom,,,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
Russia,,,JavaScript,,PHP,Python,,,,,,,,,,
Other Europe,,Java,,CSS,PHP,Python,,,SQL,,,,,,,
France,,Java,JavaScript,CSS,PHP,,,,,,,,,HTML5,,
United Kingdom,,,JavaScript,CSS,PHP,,,,SQL,C#,,,,HTML5,,
Other Europe,,Java,,,,,,,SQL,,,,,,,
Other Europe,,,,,,,,,,,,,,,,
Other Europe,,,JavaScript,,,,,,SQL,C#,,,,HTML5,,
Other Asia,,Java,,,,,,,,C#,,,,,,
United Kingdom,,,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,Tcl
United Kingdom,,Java,JavaScript,,PHP,,,,,,C++,,,,,
United Kingdom,,Java,JavaScript,CSS,,,,,SQL,C#,C++,C,,HTML5,,
Other Europe,,,,,,,,,,,,,,,,
Other Europe,,Java,,,,,,,,C#,,,,HTML5,,
United States of America,,,,,,,,,,,,,,,,
France,,Java,JavaScript,CSS,PHP,Python,,,SQL,,C++,C,,HTML5,,
Germany,,,JavaScript,CSS,PHP,,,,SQL,C#,,,,HTML5,,
United Kingdom,,,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
Other Europe,,,,,,Python,,,SQL,C#,,C,,HTML5,,
United States of America,Pennsylvania,,JavaScript,,,Python,,Ruby,,,,C,Perl,HTML5,,
United States of America,Colorado,,,,,,,,,,,,,,,
Other Europe,,Java,JavaScript,CSS,,,,,SQL,,,,,,,
France,,Java,,,,,,,,,,,Perl,,,
United Kingdom,,Java,,,,,,,,C#,,,,,,
France,,,,,,,,,,,,,,,,
United Kingdom,,,,,PHP,,,,SQL,,,,,,,
Other Europe,,Java,JavaScript,CSS,,,,,SQL,,,,,HTML5,,
Other Europe,,,,,,Python,,,,,,,,,,
United States of America,Massachusetts,,JavaScript,CSS,PHP,,,,SQL,C#,,,,HTML5,,
Netherlands,,,,,,,,,,,,,,,,
Other Europe,,Java,JavaScript,CSS,,,,,,C#,,,,HTML5,,POWERSCRIPT
Other Europe,,,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
Netherlands,,Java,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
Other Europe,,,,,,,,,SQL,C#,,,,HTML5,,
Russia,,Java,JavaScript,CSS,,Python,,,SQL,C#,C++,C,,HTML5,,
United Kingdom,,Java,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
France,,,JavaScript,,,,,,SQL,C#,,,,HTML5,,
United Kingdom,,Java,JavaScript,CSS,PHP,Python,,,SQL,,,,,HTML5,,
Germany,,,,,,,Objective-C,Ruby,SQL,C#,,,,HTML5,,
Italy,,,,,,,Objective-C,,,,,,,,,
Other Europe,,Java,,CSS,PHP,Python,,,,,,,,,,
France,,Java,JavaScript,CSS,,,,,,,,C,,HTML5,,
Middle East,,Java,,,,Python,,,,,,,,,,
United Kingdom,,,JavaScript,CSS,PHP,,,Ruby,SQL,C#,,,,HTML5,,
Germany,,Java,JavaScript,,,,,,,C#,,,,,,
Other Europe,,,,,,,,,SQL,,,,Perl,HTML5,,ElasticSearch
United Kingdom,,,JavaScript,CSS,,,,,SQL,C#,C++,C,,HTML5,,
India,,,,,,,,,,,,,,,,
Germany,,Java,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
Netherlands,,Java,JavaScript,CSS,PHP,Python,Objective-C,Ruby,SQL,,C++,C,,HTML5,,CoffeeScript
India,,,,,,,,,,,,,,,,
Other Europe,,Java,JavaScript,CSS,PHP,,,Ruby,,,,,,HTML5,,
Other Europe,,Java,JavaScript,CSS,,Python,,Ruby,SQL,C#,C++,,,HTML5,,
Other Europe,,,,,,,,,SQL,C#,C++,,Perl,,,
Germany,,,,,,,,,,,,,,,,
United Kingdom,,,,,,,,,SQL,C#,,,,,,
United Kingdom,,,JavaScript,,,Python,,,SQL,C#,,,,HTML5,,
United Kingdom,,Java,JavaScript,CSS,,,Objective-C,,SQL,,,,,,,
Australasia,,,,,,Python,Objective-C,,SQL,C#,,C,Perl,HTML5,,
India,,Java,JavaScript,CSS,,,,,,,,,,HTML5,,
India,,,,,,Python,,,,,C++,C,,,,
United Kingdom,,,JavaScript,,,Python,,Ruby,SQL,C#,,,,,,
Other Europe,,Java,,,,,Objective-C,,,,C++,C,Perl,,,
Other Europe,,,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
United Kingdom,,,JavaScript,CSS,PHP,Python,,,SQL,,,,,HTML5,,
United Kingdom,,,,CSS,,,,,SQL,C#,,,,HTML5,,
United Kingdom,,,,,,Python,,,,C#,C++,C,,,,
Other Europe,,Java,JavaScript,CSS,PHP,,,,SQL,C#,,,,HTML5,,
Italy,,,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
Other Europe,,Java,JavaScript,CSS,,,,,SQL,C#,C++,C,,,,"PIC, ARM7, AVR32, X86 and X64 assembly"
Other Europe,,,,,,Python,,,SQL,C#,,,,,,
Africa,,,JavaScript,,,,,,SQL,C#,,,,,,
United Kingdom,,,,,,Python,Objective-C,,,,,,,,,
United States of America,Michigan,,,,,,,,,,,,,,,
India,,Java,JavaScript,CSS,,Python,,,SQL,,,C,,HTML5,,
United Kingdom,,,JavaScript,CSS,PHP,,,,,,,,,HTML5,,
Australia,,,JavaScript,,,,,,,C#,,,,,,
Africa,,,,,,,,,,,,,,,,
United Kingdom,,,JavaScript,,,Python,,,SQL,C#,C++,,,,,
Italy,,,,,PHP,,,,SQL,,,C,Perl,,,
Other Europe,,,,CSS,,,,,,C#,,,,HTML5,,
United Kingdom,,Java,JavaScript,CSS,,,,,SQL,C#,C++,,,,,
Australia,,Java,JavaScript,CSS,,,Objective-C,,,,,,,HTML5,,
France,,Java,JavaScript,CSS,PHP,Python,,,SQL,,C++,C,,,,
Germany,,,JavaScript,CSS,,Python,,,,,,C,,HTML5,,
United Kingdom,,,JavaScript,CSS,PHP,Python,,,SQL,C#,,,,HTML5,,
United Kingdom,,,JavaScript,CSS,PHP,,,,SQL,C#,,,,HTML5,,
India,,Java,,CSS,,,,,,,,C,,HTML5,,
Other Europe,,,,,,,,,,,,,,,,
United Kingdom,,,JavaScript,CSS,,,,,SQL,C#,,,,,,ASP.NET
Other Europe,,,JavaScript,CSS,,,,Ruby,SQL,C#,,,,HTML5,,
United Kingdom,,,JavaScript,CSS,PHP,,,,SQL,C#,C++,C,,HTML5,,
Australasia,,,JavaScript,CSS,,,Objective-C,,SQL,C#,,,,HTML5,,ColdFusion
Other Europe,,Java,,,,,,,,,,,,,,
Australasia,,,JavaScript,CSS,PHP,,,,,,,,,HTML5,,
Netherlands,,,JavaScript,CSS,,,,,SQL,C#,,,,,,
Other Europe,,,,,,Python,,,SQL,C#,,,,,,
United States of America,Minnesota,Java,JavaScript,CSS,,Python,,,,,,C,,HTML5,,MIPS and other RISC assembly
Other Europe,,,JavaScript,CSS,PHP,,,,,,,,,HTML5,,
United Kingdom,,,,CSS,,,Objective-C,,,,,,,HTML5,,
Other Europe,,,JavaScript,CSS,,,,,SQL,C#,,,,,,
Other Europe,,Java,JavaScript,CSS,,Python,,Ruby,SQL,,C++,C,,HTML5,,
Netherlands,,Java,JavaScript,CSS,PHP,,,,SQL,,C++,,,HTML5,,
Australia,,,,,,,,,,,,,,,,VB.NET
Netherlands,,,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
Africa,,,,CSS,,,,,SQL,,,,,,,VB.Net
Russia,,Java,JavaScript,CSS,,Python,,,SQL,,C++,C,,HTML5,,
Netherlands,,,,,,,,,,,,,,,,
Australasia,,Java,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
Other Europe,,Java,JavaScript,,,,,,SQL,,,C,,,,"liso, haskell"
Africa,,,,,,,,,,,,,,,,
United Kingdom,,,,,,,,,,C#,,,,,,
Other Asia,,,,,,,,,,,,,,,,
France,,,,,,,,,,,,,,,,
United Kingdom,,Java,,,PHP,,,,SQL,,C++,C,,,,
Netherlands,,,JavaScript,CSS,,,,,,,,,,HTML5,,
Australasia,,,,CSS,,Python,,,,,C++,C,,,,
United Kingdom,,,,,,,,,,,,,,,,
France,,,,,,,,,SQL,,,C,Perl,,,
South America,,Java,JavaScript,CSS,PHP,Python,,,SQL,,,,,HTML5,,
Canada,,Java,JavaScript,CSS,PHP,,,,SQL,C#,C++,,,HTML5,,
India,,,JavaScript,,,,,,SQL,C#,,,,HTML5,,
Other Europe,,Java,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
United Kingdom,,,JavaScript,,,,,Ruby,SQL,,,,,HTML5,,
Australasia,,,JavaScript,CSS,,Python,,Ruby,SQL,,,,,HTML5,,
United Kingdom,,,JavaScript,CSS,PHP,,,,,,,,,HTML5,,
United Kingdom,,,JavaScript,CSS,PHP,,,,SQL,C#,,,,,,
Other Europe,,Java,JavaScript,CSS,,Python,,,SQL,C#,C++,C,,HTML5,,
United Kingdom,,Java,JavaScript,CSS,PHP,,,,SQL,C#,,C,Perl,HTML5,,
Mexico,,,,,,,,,,,,,,,,shell
Netherlands,,,JavaScript,CSS,PHP,,,,SQL,C#,C++,C,,HTML5,,
Netherlands,,,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
Russia,,,JavaScript,CSS,,,,Ruby,SQL,,C++,C,,HTML5,,
United Kingdom,,,JavaScript,,PHP,,,,SQL,C#,,,,,,
Netherlands,,,JavaScript,,,Python,,,,C#,,,,,,
India,,,JavaScript,CSS,,,,,SQL,C#,,,,,,"ASP , MVC"
India,,,,,PHP,,,,,,,,,,,
Other Asia,,,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
Germany,,,,,,,,,SQL,,,,,,,PowerShell
Germany,,Java,,,,,,,SQL,,,C,Perl,,,
Other Europe,,,JavaScript,CSS,PHP,,,,SQL,C#,,,,HTML5,,
Italy,,,JavaScript,CSS,,,Objective-C,,SQL,C#,,,,HTML5,,
India,,,,,,,,,,,,,,,,
Other Asia,,,,,,,,,,C#,,,,,,
Russia,,Java,JavaScript,CSS,PHP,,,,SQL,,,,,HTML5,,
Other Europe,,,,,,,,,,,,,,,,
Other Europe,,,JavaScript,CSS,,Python,,,SQL,C#,,,,HTML5,,
United States of America,Massachusetts,,,,,Python,,,,,,C,,,,
Australia,,Java,,,,,,,,,,,,,,
Germany,,,,,,,,,,,,,,,,
Other Europe,,Java,JavaScript,,,,,,SQL,C#,C++,C,,HTML5,,
Other Europe,,Java,,CSS,,Python,,Ruby,SQL,,C++,C,,,,"Ada, LISP"
Other Europe,,,,,,,,,SQL,C#,,,,,,
Other Europe,,,,,,,,,,C#,,,,,,
Other Europe,,Java,,,,Python,,,,C#,,,,,,
Middle East,,,JavaScript,,,,,,,C#,,,,,,x++
United Kingdom,,Java,JavaScript,CSS,,Python,,,,,C++,C,,,,
Other Europe,,,JavaScript,CSS,,,,,SQL,,,,,HTML5,,VB.NET
India,,Java,,,,,,,SQL,,,,,,,
Other Europe,,Java,JavaScript,,,,,,SQL,,,,,,,
Other Asia,,,,,,,,,SQL,C#,,,,,,
Other Europe,,,JavaScript,CSS,,Python,,,,C#,,,,,,
United Kingdom,,,,,,,,,SQL,C#,,,,,,
Other Europe,,,,,,,,,,,,,,,,
India,,Java,,,,Python,,,,,,,,,,
Other Europe,,,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
Other Asia,,,,,,,,,,,,,,,,
India,,,,,,,,,,,,,,,,
Germany,,Java,,,,,,,,C#,,C,,,,
Other Asia,,Java,JavaScript,CSS,PHP,,,,,,,,Perl,,,
Middle East,,,JavaScript,,,,,,SQL,C#,C++,C,,,,"VB, VB.Net"
India,,Java,JavaScript,CSS,,Python,,,SQL,C#,C++,C,,,,
Australasia,,Java,,,,Python,,,,,C++,,,,,
India,,Java,,,,,,,,,,,,,,
Other Asia,,,,,,,,,,,,,,,,
Australia,,,JavaScript,CSS,,,,,,,,,,,,
Other Asia,,Java,JavaScript,CSS,,,,,SQL,C#,,,,HTML5,,
Middle East,,Java,JavaScript,CSS,PHP,,,,SQL,,,,,,,Groovy
United States of America,New Mexico,,JavaScript,CSS,,,,,,C#,,,,HTML5,,
India,,Java,JavaScript,,,,,,,,,,,,,
India,,,JavaScript,CSS,,Python,,,SQL,,C++,,Perl,,,
Canada,,,,,,,,,,,,,,,,
India,,Java,JavaScript,CSS,,,,,SQL,C#,,,,,,
United States of America,Nebraska,Java,,,,Python,,,,C#,,C,,,,
Mexico,,,,,,Python,Objective-C,,SQL,,,C,,,,
India,,,,,,,,,,,C++,C,,,,
United Kingdom,,Java,,,,,,,SQL,,,,,,,
United States of America,Idaho,,,,,,,,,,,,,,,
Other Asia,,,,,,Python,,,,,,,,,,
United States of America,Washington,,JavaScript,,,,,,SQL,C#,C++,C,,HTML5,,
India,,,,,,Python,,,,,,,,,,
Other Asia,,Java,JavaScript,CSS,,,,,SQL,,C++,C,,,,
Australia,,Java,JavaScript,CSS,,Python,,,SQL,,C++,C,,HTML5,,
Australia,,,JavaScript,CSS,PHP,,,,,,,,,HTML5,,
Canada,,Java,JavaScript,CSS,PHP,,,,,,,,,HTML5,,
United States of America,Michigan,,JavaScript,CSS,PHP,Python,,,,,,,,,,
United States of America,California,,,,PHP,,Objective-C,,SQL,,,C,,,,
United States of America,California,,,,,,,,,,,,,,,
Australia,,,JavaScript,CSS,,,Objective-C,Ruby,SQL,,,C,,HTML5,,
United States of America,New Jersey,Java,JavaScript,,,,Objective-C,,,,,,,HTML5,,
United States of America,Washington,Java,JavaScript,CSS,PHP,Python,,Ruby,SQL,,C++,,,HTML5,,COFFEESCRIPT
United States of America,California,,JavaScript,,PHP,,,Ruby,SQL,,C++,C,,,,
United States of America,Illinois,,JavaScript,,,Python,,,SQL,C#,,,Perl,,,
Australasia,,,JavaScript,CSS,,Python,,,SQL,C#,,,,HTML5,,
Italy,,,JavaScript,,PHP,Python,,Ruby,SQL,C#,C++,C,,,,
India,,,,,,,,,,,C++,C,,,,
